销售日期,102900005117056,102900005115960,102900005115823,102900005115908,102900005115779,102900011008522,102900005118824,102900005115984,102900005116530,102900005116226,102900005116233,102900005115762,102900005116714,102900005118817,102900011009970,102900005117209,102900011001219,102900051004294,102900005116547,102900051000944,102900005119975,102900005125815,102900005115786,102900051010455,102900005116509,102900005116943,102900005116257,102900005125808,102900005119944,102900011006948,102900005115793,102900005123880,102900005115946,102900005118831,102900005116912,102900005116790,102900011000328,102900011006689,102900011009444,102900011001813,102900005116837,102900005116899,102900005115816,106956146480203,102900005115861,106956146480197,102900011011546,102900011001806,102900011001561,102900005116219,102900011000175,102900011007969,102900011012994,102900011009246,102900011013274,102900011001691,102900011008164,102900011010891,102900051000463,102900051009336,102900005119968,102900011016909,102900011016701,102900005115885,102900011007464,102900005115878,102900005119098,102900005115250,102900011012871,102900011010563,102900011007044,106931885000035,102900005118572,102900005115854,102900011018095,102900005122654,102900005115168,102900011008676,102900005115199,102900011018132,102900011008577,102900005115977,102900005115748,102900011011669,102900011009277,102900011000571,106949711300068,106930274220092,102900011021699,102900011021842,106958851400125,102900011000632,102900011022030,102900011022764,106973223300667,102900011008133,102900011022849,102900005116905,102900051010790,102900011002414,102900051009220,102900011022924,102900005116639,102900011015391,102900011008515,102900011007471,102900011023075,102900011024010,102900005117353,102900011026502,102900005116806,102900011006955,102900011008485,102900011000861,102900011026793,102900011027479,102900011000335,102900011027615,102900011008492,102900011027462,102900051000890,102900011007495,102900005128748,102900011023464,102900011028407,106949711300167,102900011029176,102900005119104,106971533450003,102900011029688,102900011029275,102900011030134,102900011030103,102900011030158,102900011030097,102900011030110,102900011030141,102900011030059,102900011030042,102900051006229,102900011031100,102900011021644,102900011030622,102900011030561,102900011030615,102900011030608,102900011030639,102900011031599,102900011031582,102900011031759,106971533455008,106957634300058,106957634300010,102900011031742,106949711300259,102900011031926,102900011031735,102900011032022,102900011032282,102900011031995,102900011029305,102900011009772,102900011032237,102900011032206,102900011031841,102900011030912,102900011032213,102900011032244,102900011032114,102900011032220,102900011032251,102900011032350,102900011032367,102900011032176,102900011015384,102900011032343,102900011032640,102900011032787,102900011032633,102900011032626,102900011032589,102900011032619,102900011032732,102900011032848,102900011033081,102900011033234,102900011033241,102900011033562,102900011033586,102900011033531,102900011033968,102900011033906,102900011034200,102900011033173,102900011034231,102900011033937,102900011033920,102900011034224,102900011034217,102900011033944,102900011033913,106931885000356,106971563780002,102900011034316,102900011034323,102900011034330,102900011034354,102900011026618,102900011029299,102900011034262,102900011034026,102900011030929,106973990980123,102900011034569,102900011034439,102900011033975,102900011033982,102900011035078,102900011031858,102900011011058,102900011030905,102900011033999,102900011035481,102900011035511,102900005115625,102900011035788,102900011035771,102900011035764,102900011012482,102900011035962,102900011031216,106930274620090,102900011036068,102900011034705,102900011030400,102900011030417,102900011035740,102900011034538,102900011023976,102900011036266,102900011032480,102900011036242,102900011035849,102900011021675,106972776821582,102900011036686
2020-07-01,54.548,14.747999999999998,11.476000000000003,8.959,41.965999999999994,18.271000000000004,4.119,32.57900000000001,7.6930000000000005,2.844,2.512,6.841,34.554,5.472,12.086,1.9089999999999998,1.9529999999999998,5.51,13.862999999999996,0.7310000000000001,22.402,11.887999999999998,11.351999999999997,6.5489999999999995,17.713000000000005,2.1290000000000004,17.661,4.382999999999999,0.783,2.6229999999999998,4.287999999999999,0.927,3.0389999999999997,10.0,1.138,4.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,39.80999999999999,11.228000000000003,6.806,14.275,44.87299999999998,13.548000000000002,4.342,27.055999999999997,17.345,1.667,3.297,8.111999999999998,30.109,0.0,13.834,1.825,1.3940000000000001,4.720999999999999,17.208,0.258,22.549,10.164000000000001,11.556000000000001,4.811000000000001,17.767000000000003,1.679,14.432000000000002,4.148,2.254,0.857,4.55,1.679,3.124,13.0,1.539,10.624999999999998,5.844000000000001,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,32.351000000000006,10.446000000000002,13.120000000000001,8.173,36.309000000000005,13.562,9.572,36.708999999999996,15.289999999999997,2.331,4.7379999999999995,7.694000000000001,26.459999999999997,0.0,15.615999999999996,1.581,2.239,4.7059999999999995,14.633000000000001,0.0,13.733999999999996,9.444,11.125,9.991000000000001,18.342999999999996,1.9039999999999997,17.553,3.935000000000002,1.816,2.09,3.099,1.369,2.306,12.0,1.259,6.943,9.098999999999998,3.4780000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,45.81500000000002,9.638,28.186000000000003,13.033999999999995,51.205000000000005,15.842999999999998,3.107,43.33,14.532000000000005,3.948,4.9479999999999995,0.0,42.815,0.0,12.846999999999998,0.6930000000000001,0.9450000000000001,8.508999999999999,16.702,2.3320000000000003,0.0,13.053999999999995,20.570999999999994,18.431000000000004,24.022000000000006,1.703,33.045,3.420999999999999,1.3780000000000001,0.0,7.090999999999998,0.618,4.099,15.0,1.596,5.251,10.682,4.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,53.874,9.697999999999999,12.037999999999997,10.790999999999997,34.249,17.408,4.019,12.594000000000003,18.406000000000002,3.5349999999999993,7.411999999999998,6.021,42.365,0.0,13.109000000000002,1.395,1.282,8.474999999999998,18.991,0.0,55.159000000000034,14.043999999999995,30.936999999999994,14.811000000000002,24.423,2.56,26.966,3.6990000000000007,0.0,0.0,0.0,0.626,3.568,13.0,1.772,0.0,15.637999999999995,3.625,10.427,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,26.296,14.098,13.457999999999998,10.162000000000003,36.53199999999998,40.201,3.0890000000000004,11.052999999999997,13.349999999999996,3.8960000000000004,4.308,5.854000000000001,24.434000000000005,0.0,18.286999999999995,1.2730000000000001,1.234,5.11,11.911000000000001,0.0,15.903,9.012,14.131,8.630999999999998,16.433999999999997,2.0140000000000002,8.96,3.064000000000001,1.202,5.682,6.495999999999999,1.127,3.5390000000000006,10.0,1.1030000000000002,0.0,10.359999999999998,0.0,5.333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,8.509999999999998,14.828000000000001,9.861000000000002,11.477999999999998,30.058,8.107,3.1170000000000004,28.214,14.533000000000003,3.784,4.158,8.062,23.049999999999997,0.0,22.698999999999998,1.3230000000000002,1.3739999999999999,4.226,16.797,0.0,14.120999999999997,13.453000000000001,11.755999999999997,8.897,17.512000000000004,2.3529999999999998,14.6,2.737999999999999,2.2159999999999997,3.416,6.929,1.7870000000000001,5.059,10.0,1.137,0.0,11.960000000000004,1.266,0.0,4.0,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,22.054999999999993,6.81,12.568999999999999,8.835,21.33900000000001,15.712,2.3659999999999997,9.731999999999998,14.826999999999998,5.554,4.67,9.079,24.64099999999999,0.0,20.792,1.08,1.859,3.772,14.446000000000007,0.0,18.985000000000003,12.147999999999998,7.927000000000001,13.7,21.081999999999997,2.697,18.588,3.165,1.6389999999999998,1.146,5.330000000000001,0.9849999999999999,4.429,6.0,0.908,6.101999999999999,20.042999999999996,0.0,0.0,0.0,0.0,8.238999999999999,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,31.45999999999999,23.142000000000003,10.181999999999999,8.685,33.108999999999995,13.772000000000002,2.1060000000000003,14.213000000000001,10.543999999999999,3.0580000000000003,3.9240000000000004,9.78,25.20499999999999,0.0,15.925999999999998,0.379,0.156,4.951,14.091000000000006,0.0,19.198,10.299000000000001,17.546,8.298,8.217,1.888,9.948999999999998,1.875,1.543,1.1230000000000002,3.7610000000000006,1.252,4.013,9.0,1.3599999999999999,11.617000000000003,9.917,0.0,7.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
