销售日期,花叶类,花菜类,水生根茎类,茄类,辣椒类,食用菌
2020-07-01,0.7737081187401689,0.27886379070834405,0.16073868627329468,0.6695367418564181,0.46746314386201243,0.4150494508552289
2020-07-02,0.7478259772542111,0.26027345280459036,0.15447912972612293,0.6602985670735091,0.45062749940124897,0.42498177820586885
2020-07-03,0.7541106251994959,0.24394731794312588,0.0076742833507493224,0.6706244788738688,0.43245537557004415,0.41564118793810634
2020-07-04,0.7951102811908104,0.3011095552276542,0.18914528369812797,0.7281498349948029,0.41845987448964467,0.42448621840893386
2020-07-05,0.7374859657989934,0.2989665686610502,0.16354566230341655,0.81053513209414,0.39712514181869524,0.41895564889094095
2020-07-06,0.7338766965811012,0.22972246039304905,0.18965053938354992,0.6921676835768507,0.4213429023142823,0.40632437332996785
2020-07-07,0.7330502879618561,0.21206536663899084,0.18886458609511578,0.660218495518076,0.41655286229367544,0.43769455280185654
2020-07-08,0.714487856619331,0.22265140296490377,0.22864944128997566,0.6797139880910931,0.3780412194018618,0.4216770982796324
2020-07-09,0.7305792270955579,0.23926171817225955,0.21724311375964786,0.6997861642408605,0.4279098152414087,0.4176400213810161
2020-07-10,0.7286210538341986,0.19064877186531842,0.21872141117968208,0.7251091999042922,0.3910797519003573,0.4230167589574297
2020-07-11,0.7681726583097659,0.20013497898288257,0.25220893304663433,0.753735421108509,0.3439597139005441,0.43134280526563984
2020-07-12,0.7948517980019811,0.23931125577018464,0.24406498375400815,0.9099665904118268,0.43317879431545203,0.4458014520957031
2020-07-13,0.7526733539229615,0.20928615693717334,0.20871079969837508,0.7535824009451884,0.4174672365968961,0.4267946828862045
2020-07-14,0.7429409438442895,0.20098578305112347,0.25666622092356933,0.7086049311223233,0.3923578757149754,0.4119591997061458
2020-07-15,0.7673558641815532,0.2102731351476272,0.24450326243940396,0.7437572837249004,0.38399497778017877,0.4336932875670714
2020-07-16,0.7621448182450989,0.233383408642406,0.2145427097265753,0.7080073663117545,0.3978156584230409,0.4210387505983232
2020-07-17,0.7477320261874485,0.2295116585891804,0.21217873260361592,0.7700203722174174,0.42253952327266,0.42597449125536224
2020-07-18,0.7940676346328818,0.23813012391177674,0.24409272484851136,0.8245334080784938,0.36507560625453245,0.4327715957515012
2020-07-19,0.8403396143876147,0.24955934083912407,0.227066753632884,0.8780295517643776,0.33735380042276314,0.4376172935730621
2020-07-20,0.7410333310741156,0.16919404732176302,0.22442940330656014,0.7593851258027449,0.3857167651573478,0.4218022624463164
2020-07-21,0.7563876249664374,0.19610816983218546,0.22940283060564023,0.6934734518206035,0.4205207269419431,0.41925305239355004
2020-07-22,0.7466923761965834,0.21302609210481838,0.22192850322447083,0.8009336701578381,0.3428611876465892,0.44831272759330903
2020-07-23,0.7316761533515884,0.20038620361686618,0.2102522535735652,0.7752665558637755,0.4275524151938468,0.4357595652850072
2020-07-24,0.7330893343166467,0.20947866339096685,0.23262976925108828,0.7476951787508277,0.4402164615611409,0.4256343477594952
2020-07-25,0.771671184033459,0.21082688362589105,0.24252866650818747,0.974692899707294,0.4282585264812827,0.43839468710393265
2020-07-26,0.7795263179254037,0.23009829620602512,0.21669570919632805,0.8817076069894365,0.4133573524360816,0.4386317892647053
2020-07-27,0.7607033121326021,0.21269776871435955,0.2560562771734915,0.7770370658092797,0.4192860821421231,0.427111870517198
2020-07-28,0.7350628745456488,0.2098306999626613,0.24648838746804758,0.7760152950462622,0.4315390207436842,0.4076244440848226
2020-07-29,0.7386619334430924,0.2389178747309891,0.2558648170426488,0.7847180612903746,0.4270240927635428,0.4297706508199859
2020-07-30,0.7409768161707001,0.18876289013688402,0.28119810236044324,0.7977516351113333,0.38666900417372263,0.42055627289440534
2020-07-31,0.7258400309225159,0.19381282189978433,0.282739812166229,0.7299599010031037,0.40747984872228327,0.4105488154333773
2020-08-01,0.7532938842788034,0.2263367036652484,0.27355707115225925,0.8155918365363397,0.4199401578309031,0.4149908664275599
2020-08-02,0.759801081056856,0.22604727146622042,0.36304412184915597,0.790331318660218,0.4289233787166659,0.4284691172032855
2020-08-03,0.7531725619886722,0.21443282632674715,0.2514620099382263,0.74611966172511,0.43702718003316704,0.41071267580044746
2020-08-04,0.7156484375683856,0.2055367642031232,0.286705480773648,0.7356492019604913,0.45430700816361436,0.4157709697204893
2020-08-05,0.7223216602532222,0.177325140616457,0.27573525379593367,0.833028990879898,0.41539149578869045,0.4289090783400671
2020-08-06,0.7443125435392355,0.156210281954311,0.3059567654448139,0.7425838923650826,0.4226079792673534,0.4152880199106322
2020-08-07,0.7444930386320439,0.20690776172725478,0.2652973861378524,0.8045349182912231,0.43419395777160397,0.4186715887622538
2020-08-08,0.8023285523257164,0.19043274103126928,0.28239070927660337,0.8247285467469044,0.432958894114162,0.4447807595374975
2020-08-09,0.7626923157304609,0.2625538620264788,0.2623321664165518,0.8353640833822743,0.3964618851474815,0.4296314810975963
2020-08-10,0.7392731617065345,0.22788527090406013,0.284485262875471,0.8085913505471743,0.43004031571166507,0.4155108605190302
2020-08-11,0.7465916404010493,0.20578478058468874,0.2834413508607601,0.7246620495803039,0.43350532172931117,0.42724960831123643
2020-08-12,0.7604177120938205,0.21751576910904857,0.3061854322621964,0.7539130886393458,0.41506833098464335,0.4195194310377507
2020-08-13,0.7260992968773501,0.20651834861849577,0.2817670268666173,0.7156308345479735,0.4227773701533333,0.41823156537270834
2020-08-14,0.7389060896143207,0.1903766430148666,0.29624995768503837,0.7380327364473239,0.40121754896028133,0.42876762195727325
2020-08-15,0.7676426464557963,0.024909135010754535,0.287806714302449,0.7614371206629618,0.4182049532965578,0.4160092964186557
2020-08-16,0.7765267176044649,0.22214984144065117,0.2839337499896759,0.862729021865224,0.3970565252772572,0.42619751719185983
2020-08-17,0.7508719127820862,0.20079161264612594,0.2640596926354137,0.7308666820585961,0.4131185956137718,0.4454263572637262
2020-08-18,0.758686414961194,0.19907730957408187,0.2970507824964843,0.7333973445517724,0.39468254348028814,0.3997547694453921
2020-08-19,0.7573252430164621,0.25474928812463704,0.28853932783175773,0.7251465174749441,0.4100839124492317,0.41545451623021645
2020-08-20,0.7510365662119337,0.22203460897179195,0.28816498009181113,0.7349425305325911,0.4297294759488616,0.42371140351418357
2020-08-21,0.761719500254466,0.2214416236976714,0.28388332464998656,0.7051598741003556,0.40603758324648487,0.42418626287025607
2020-08-22,0.7896798575796378,0.2179307859873999,0.30771437437878996,0.7387937141425093,0.392498809167751,0.4427907500451352
2020-08-23,0.7865014056880799,0.23873678042732344,0.28560005155291324,0.8332893430296775,0.3951633301147523,0.41732998723165227
2020-08-24,0.7720463884290218,0.21173922439325202,0.2839682352477299,0.7073938818673116,0.4048181948333833,0.4116041246867086
2020-08-25,0.7814571854770467,0.21415970077372115,0.2608215874322466,0.685171538933907,0.412240527420338,0.4257515636876688
2020-08-26,0.7582666262271932,0.31497461466422694,0.28343405729931204,0.7224349811920022,0.4150137595410154,0.4126792846555165
2020-08-27,0.7549168184630033,0.3671800792368885,0.2568974659453348,0.6372813371099627,0.417852060231903,0.42319717775404764
2020-08-28,0.754177601944154,0.19277418628823317,0.19121066222620858,0.6704709132471455,0.4480119163821041,0.41499135030942824
2020-08-29,0.8075091713054718,0.23422861828618952,0.42419118412533663,0.6703820684663051,0.4064806984567101,0.41917718790116226
2020-08-30,0.7994697198421162,0.2213261864290651,0.29509112750246513,0.6736609712341795,0.4048320698255699,0.42896022313061194
2020-08-31,0.7709657989090724,0.21015167967568915,0.35897786418265043,0.6521882407258202,0.4152711643438258,0.43995656292695995
2020-09-01,0.748530360465136,0.22276141398604807,0.348618874921907,0.6691311620284139,0.43635967199375647,0.41635431872717477
2020-09-02,0.7382208472676556,0.22160114843207848,0.27331639055166207,0.6328043775511207,0.4449917949942228,0.4122044066083289
2020-09-03,0.727803406397038,0.20744038845091595,0.27341275238767887,0.6356190319135846,0.4395569196512112,0.40647164824495047
2020-09-04,0.7344170114867198,0.2018497601232896,0.20902564292674763,0.666703289404662,0.45288734848786266,0.4305720005273497
2020-09-05,0.7661412377182016,0.216758460976536,0.3200223126064168,0.7063723491620587,0.444039053889845,0.4223292817236392
2020-09-06,0.7852169670239835,0.23210248755663765,0.35767151382329937,0.7130684034278745,0.3917635269506397,0.45306122114456365
2020-09-07,0.7244793335643573,0.225593143583475,0.32167673887789905,0.6558042478685775,0.4437917445657875,0.4046908825717132
2020-09-08,0.7198302101656459,0.22978311677890761,0.31978081157881677,0.6688816278580424,0.44944606277898774,0.4121094302007155
2020-09-09,0.7168887198328151,0.2225205175261515,0.2779346395085547,0.6270623599735164,0.4512710253836899,0.38830513300260394
2020-09-10,0.7070877345817312,0.33305161911009185,0.2855930766474211,0.6400484927797745,0.4442340596214181,0.40048084575558557
2020-09-11,0.7304289699169552,0.17583612978899388,0.28715849104353486,0.658708335592916,0.4369691647852538,0.42116146601604615
2020-09-12,0.7620944845971627,0.26595300269972205,0.31485440188070307,0.664936421853151,0.42076682508331914,0.426997986848187
2020-09-13,0.7670763012737025,0.25876086474778054,0.2835269880157537,0.6855154728474412,0.4154778401185801,0.41287213682986834
2020-09-14,0.7312791154369999,0.314874016549424,0.2810626222820056,0.6483078938480498,0.44090097388143085,0.4046607108465792
2020-09-15,0.726044161006758,0.23310373503000253,0.17220355664131076,0.6446145925119905,0.44970345545357227,0.4089421098034217
2020-09-16,0.7240616070638319,0.3085066912854594,0.2735086362316011,0.6336976250828372,0.43658316842360906,0.3994921453292538
2020-09-17,0.7190331418344117,0.2264651605464287,0.3159441146249863,0.6992702887232911,0.438078704796295,0.4014196288177059
2020-09-18,0.7186218325290176,0.2200496758563123,0.26401568010892384,0.6368626320543602,0.4495965023896378,0.3846584647088668
2020-09-19,0.7580202360186393,0.30411520021651434,0.3326533659342664,0.6927045813544459,0.4195450370371138,0.42162505980460346
2020-09-20,0.7887419737289465,0.1770411036532054,0.32970975463071217,0.754785365124198,0.3875598643934669,0.41123007336984607
2020-09-21,0.7295815861682596,0.2045313378578044,0.3133378849782422,0.6781279218519518,0.4312233362773934,0.4136896304075246
2020-09-22,0.7737291147560659,0.24781270964794513,0.3207162960273002,0.7173955801208952,0.42782338008568843,0.3898928714849468
2020-09-23,0.7363951043491714,0.22474381110164876,0.27781260108742173,0.7033690175007042,0.4434791846054966,0.4075418185409383
2020-09-24,0.7262410791323746,0.23043888590038203,0.3704862398968518,0.6757730236432578,0.44910232942573325,0.40159704255652257
2020-09-25,0.7603038774913352,0.2821072422650968,0.2554827598380562,0.7499348028216982,0.4439083042487538,0.4011018684308081
2020-09-26,0.7913726303709805,0.26238954121534364,0.33747466514983515,0.7527551863582462,0.45208391708712237,0.43546128803621087
2020-09-27,0.7569855456530258,0.1944698791143298,0.3049918892331511,0.6612511839037537,0.45559825251481756,0.40368163517142025
2020-09-28,0.7437793005950845,0.21503661488636744,0.2761309892215274,0.6886204234156368,0.45480408656744914,0.38651575247086195
2020-09-29,0.7470747790446549,0.2183386745274829,0.3068478117342063,0.699785901336681,0.44950823946546203,0.40583595309608067
2020-09-30,0.7601616874538275,0.2686107266758945,0.32327981766884567,0.7193352864459975,0.4449090590442408,0.38178882796799235
2020-10-01,0.813960806454911,0.3241697591456458,0.3475688598311467,0.7456556869316048,0.42580851122650354,0.4109224187025457
2020-10-02,0.8430056436022267,0.28771589699626826,0.2185609272668242,0.7642424004157065,0.421717390003859,0.4216570744801799
2020-10-03,0.8739954078980338,0.25310963417236704,0.292500887704204,1.0,0.4337291255531475,0.4109301268239486
2020-10-04,0.8413946825932445,0.22934404369285558,0.29446217547281517,0.8099659248072325,0.44419839764060315,0.48169049929249524
2020-10-05,0.8342284561246891,0.17060571289018778,0.3639666162464337,0.7342435627487676,0.43752431788919266,0.4397706358521733
2020-10-06,0.8681695361976492,0.0,0.3184191478155625,0.8367675056312467,0.4469852597060172,0.4617491015170734
2020-10-07,0.7946531773277935,0.21295079772523684,0.3736840095737067,0.767334743002236,0.45321267982265934,0.4025595772451305
2020-10-08,0.8539855544802144,0.1807139942877252,0.3068453406385272,0.7914948633972958,0.44225782235678174,0.516582684793371
2020-10-09,0.7773009154388684,0.26595092755661376,0.37346930297332653,0.6971761419629254,0.44184275147405494,0.4066074001124365
2020-10-10,0.7513429214638446,0.2006500428132898,0.31836133412777035,0.7686970021091549,0.46060106975754544,0.3963600119662383
2020-10-11,0.8704748087639428,0.24655430418389004,0.38651634285123415,0.788671529198732,0.454308094679004,0.49229162243926455
2020-10-12,0.8153457367032254,0.18665683130684002,0.30764837160434316,0.6886217928193596,0.4608400032920984,0.42798903820722467
2020-10-13,0.8018045392271917,0.173000977054535,0.36622990899349317,0.7269741778313386,0.4611295165905316,0.4062754373747741
2020-10-14,0.8413153757479699,0.21107814533777078,0.3812587722354617,0.6619935409380342,0.4631851655580191,0.40991480306996525
2020-10-15,0.7850705413302916,0.24811078726585373,0.3720756721299917,0.6989170552400846,0.46454389700281873,0.41712816010865555
2020-10-16,0.7806298096551997,0.2128739582103075,0.41024059076362757,0.7014806567377181,0.459094180288954,0.4094555350951592
2020-10-17,0.8854200954772036,0.3795952440821715,0.47414089204141874,0.7178918262704743,0.4405347372532417,0.42348874513398427
2020-10-18,0.8223474828962989,0.33811045704967346,0.4564739241747271,0.7965987728382792,0.46048264604908323,0.40335804400362063
2020-10-19,0.750262078103719,0.257316350075919,0.3685295652413034,0.7179136897175072,0.46558708826539824,0.4062972564576941
2020-10-20,0.7545114185699265,0.20452450447384266,0.3885848202058825,0.6391641361673864,0.45923315258799824,0.3924566432506356
2020-10-21,0.7548286122168847,0.2359339972872432,0.32448927872807387,0.678175081233876,0.4613015565909921,0.39093360815205525
2020-10-22,0.746221210833935,0.2132279027336657,0.3578980552798902,0.6540030933040777,0.45774268268325236,0.3791188091955086
2020-10-23,0.7463766333096492,0.22234745795705385,0.339183974740415,0.6490208388431455,0.466059145552649,0.39102416143403446
2020-10-24,0.8467226974044514,0.2091504512338988,0.430579625088697,0.7143087739470058,0.45432419181092454,0.42084113279728463
2020-10-25,0.8629316094465354,0.20427314699663507,0.4379079432940017,0.7295700042129329,0.4430751938471932,0.4192959064028286
2020-10-26,0.7599611662540523,0.23025281945709763,0.32327470306517486,0.6394647009348603,0.4690641496416367,0.39255715659002727
2020-10-27,0.7526820344324097,0.27416283739539393,0.32465273563971636,0.656946268384951,0.46373101670158545,0.38560624892933104
2020-10-28,0.789091596169091,0.2168585442482118,0.34995450342104234,0.6542361587510714,0.4714820546754901,0.3948126165378806
2020-10-29,0.7457650397120329,0.2207332169261394,0.3122913066967536,0.6447127658618954,0.4654177695270889,0.4030382693506566
2020-10-30,0.7449422720520128,0.23585827943221682,0.3189680674903722,0.6534386227647118,0.4656315720482862,0.38132206390613155
2020-10-31,0.805308520861311,0.32644828384509056,0.4563081970282006,0.6519375842919017,0.44194583655693415,0.40685068837466043
2020-11-01,0.779260297014289,0.32705001462520733,0.4382984236940366,0.6657591273497957,0.4592461543067784,0.3967207573523683
